,id_recibo,producto_id,pedido_id,cantidad,valor_unitario,valor_total,ciudad,costo_envio,codigo_estado,nombre_estado,vendedor_id,fecha_compra,total,producto,precio,marca,sku,condicion,tipo_producto,nombre_vendedor,año,mes
13007,13008,100961,118035,4,480,1920,BR-SP,384.0,SP,São Paulo,3,2020-04-26,1920,Vestido Preto Renda,480,Dress&co,175945.0,Usado,Vestido,Nadia Oliveira,2020,4
13008,13009,19432,121611,5,190,950,BR-AL,190.0,AL,Alagoas,2,2020-04-26,950,Camisa Jeans Destroyed,190,Zara,255486.0,Usado,Camisa,Daniel Siqueira,2020,4
13009,13010,72667,121646,1,139,139,BR-PI,27.8,PI,Piauí,1,2020-04-26,139,Saia Pregas Preta,139,Zara,205904.0,Usado,Saia,Ana Duarte,2020,4
13010,13011,80644,122132,3,990,2970,BR-AP,594.0,AP,Amapá,3,2020-04-26,2970,Bolsa Azul Candy,990,Lauren Ralph Lauren,289991.0,Usado,Bolsa,Nadia Oliveira,2020,4
13011,13012,57696,122354,1,410,410,BR-BA,82.0,BA,Bahia,5,2020-04-26,410,Vestido Estampa Verde,410,Farm,295337.0,Usado,Vestido,Paulo Calanca,2020,4
13012,13013,50330,122490,3,210,630,BR-MS,126.0,MS,Mato Grosso do Sul,1,2020-04-26,630,Camisa Jeans Azul,210,Zara,250096.0,Usado,Camisa,Ana Duarte,2020,4
13013,13014,3451,122953,5,250,1250,BR-AP,250.0,AP,Amapá,4,2020-04-26,1250,Vestido Ombro So,250,Lemon Cola,295317.0,Usado,Vestido,Millena Pereira,2020,4
13014,13015,74506,123824,3,420,1260,BR-PR,252.0,PR,Paraná,1,2020-04-26,1260,Saia Tweed Mescla,420,Spezzato,238106.0,Usado,Saia,Ana Duarte,2020,4
13015,13016,27659,124126,2,140,280,BR-PE,56.0,PE,Pernambuco,1,2020-04-26,280,Blusa Tricolor,140,Zara,278232.0,Usado,Blusa,Ana Duarte,2020,4
13016,13017,39814,125080,3,390,1170,BR-SC,234.0,SC,Santa Catarina,1,2020-04-26,1170,Blusinha Seda Off,390,Cori,218863.0,Usado,Blusinha,Ana Duarte,2020,4
13017,13018,77079,126103,2,100,200,BR-DF,40.0,DF,Distrito Federal,3,2020-04-26,200,Saia Evase Cinza,100,Zara,260523.0,Usado,Saia,Nadia Oliveira,2020,4
13018,13019,5567,126597,3,210,630,BR-PR,126.0,PR,Paraná,2,2020-04-26,630,Vestido Medio Florl,210,Amaro,525428.0,Usado,Vestido,Daniel Siqueira,2020,4
13019,13020,58245,127927,1,120,120,BR-CE,24.0,CE,Ceará,2,2020-04-26,120,Vestido Preto Franzido,120,H&m,248709.0,Usado,Vestido,Daniel Siqueira,2020,4
13020,13021,91248,129222,6,45,270,BR-PB,54.0,PB,Paraíba,4,2020-04-26,270,Vestido Estampa Laco,45,H&M,255446.0,Usado,Vestido,Millena Pereira,2020,4
13021,13022,45979,129302,6,280,1680,BR-AP,336.0,AP,Amapá,4,2020-04-26,1680,Vestido Longo Estampa,280,Farm,285174.0,Usado,Vestido,Millena Pereira,2020,4
13022,13023,49026,130851,2,240,480,BR-MS,96.0,MS,Mato Grosso do Sul,1,2020-04-26,480,Blusa Colorida Babado,240,Farm,318273.0,Usado,Blusa,Ana Duarte,2020,4
13023,13024,93262,133510,2,450,900,BR-SP,180.0,SP,São Paulo,3,2020-04-26,900,Sandalia Prata Pedraria,450,Thay Ribas,233379.0,Usado,Sandalia,Nadia Oliveira,2020,4
13024,13025,56380,133942,4,179,716,BR-MG,143.2,MG,Minas Gerais,2,2020-04-26,716,Calca Moletom Listras,179,Zara,218866.0,Usado,Calca,Daniel Siqueira,2020,4
13025,13026,70813,134409,2,120,240,BR-MA,48.0,MA,Maranhão,4,2020-04-26,240,Saia Costura Preta,120,Erre Erre,167089.0,Usado,Saia,Millena Pereira,2020,4
13026,13027,29012,134823,4,525,2100,BR-AC,420.0,AC,Acre,2,2020-04-26,2100,Casaco Branco Costuras,525,Tigresse,257889.0,Usado,Casaco,Daniel Siqueira,2020,4
13027,13028,6137,135489,4,100,400,BR-SC,80.0,SC,Santa Catarina,4,2020-04-26,400,Camisa Tear Folk,100,Mixed,114671.0,Nuevo con etiqueta,Camisa,Millena Pereira,2020,4
13028,13029,13814,135967,5,550,2750,BR-SP,550.0,SP,São Paulo,1,2020-04-26,2750,Vestido Nude Reta,550,Ellus,318626.0,Nuevo sin etiqueta,Vestido,Ana Duarte,2020,4
13029,13030,47475,136198,4,490,1960,BR-MS,392.0,MS,Mato Grosso do Sul,5,2020-04-27,1960,Calca Alfaiataria Preta,490,Mixed,263658.0,Usado,Calca,Paulo Calanca,2020,4
13030,13031,60010,137235,1,90,90,BR-PI,18.0,PI,Piauí,3,2020-04-27,90,Vestido Estampa Azul,90,Forever 21,272238.0,Nuevo con etiqueta,Vestido,Nadia Oliveira,2020,4
13031,13032,17258,137646,6,420,2520,BR-MS,504.0,MS,Mato Grosso do Sul,3,2020-04-27,2520,Saia Transparente Cover,420,Luisa Farani,257900.0,Usado,Saia,Nadia Oliveira,2020,4
13032,13033,43054,138501,1,320,320,BR-MT,64.0,MT,Mato Grosso,5,2020-04-27,320,Calca Alfaiataria Rose,320,Cheroy,307550.0,Usado,Calca,Paulo Calanca,2020,4
13033,13034,8456,942,4,360,1440,BR-DF,288.0,DF,Distrito Federal,4,2020-04-27,1440,Camisa Acetinada Mostarda,360,Thelure,216957.0,Usado,Camisa,Millena Pereira,2020,4
13034,13035,44424,2454,5,360,1800,BR-MT,360.0,MT,Mato Grosso,5,2020-04-27,1800,Calca Jeans Costuras,360,Seven,241025.0,Usado,Calca,Paulo Calanca,2020,4
13035,13036,32890,2485,3,480,1440,BR-MG,288.0,MG,Minas Gerais,2,2020-04-27,1440,Vestido Preto Amarracao,480,Mara Mac,303810.0,Usado,Vestido,Daniel Siqueira,2020,4
13036,13037,10795,2667,3,300,900,BR-PE,180.0,PE,Pernambuco,1,2020-04-27,900,Blusinha Guipir Black,300,Banana Republic,224603.0,Usado,Blusinha,Ana Duarte,2020,4
13037,13038,84692,3065,4,499,1996,BR-RO,399.2,RO,Rondônia,1,2020-04-27,1996,Tenis Tecido Purple,499,Adidas,101494.0,Nuevo sin etiqueta,Tenis,Ana Duarte,2020,4
13038,13039,33976,5298,1,120,120,BR-SE,24.0,SE,Sergipe,1,2020-04-27,120,Camisa Xadrez Azul,120,Hollister,211116.0,Usado,Camisa,Ana Duarte,2020,4
13039,13040,53138,6950,2,690,1380,BR-RJ,276.0,RJ,Rio de Janeiro,5,2020-04-27,1380,Calca Jeans Trancada,690,Saad,224580.0,Nuevo con etiqueta,Calca,Paulo Calanca,2020,4
13040,13041,53731,7090,5,430,2150,BR-MS,430.0,MS,Mato Grosso do Sul,1,2020-04-27,2150,Camisa Verde Classica,430,A.brand,308475.0,Usado,Camisa,Ana Duarte,2020,4
13041,13042,84743,7342,3,120,360,BR-MG,72.0,MG,Minas Gerais,5,2020-04-27,360,Blusa Listrada Malha,120,Track & Field,287524.0,Usado,Blusa,Paulo Calanca,2020,4
13042,13043,18790,7922,3,890,2670,BR-SP,534.0,SP,São Paulo,5,2020-04-27,2670,Vestido Recortes Cores,890,Bcbgmaxzria,264965.0,Usado,Vestido,Paulo Calanca,2020,4
13043,13044,57708,8130,5,990,4950,BR-RS,990.0,RS,Rio Grande do Sul,1,2020-04-27,4950,Sapatilha Python Bege,990,Tory Burch,278531.0,Usado,Sapatilha,Ana Duarte,2020,4
13044,13045,87711,8309,3,140,420,BR-GO,84.0,GO,Goiás,5,2020-04-27,420,Conjunto Body Calca,140,Bazar Genial,179288.0,Usado,Conjunto,Paulo Calanca,2020,4
13045,13046,33349,8311,5,270,1350,BR-MS,270.0,MS,Mato Grosso do Sul,4,2020-04-27,1350,Vestido Listras Malha,270,Calvin Klein,307118.0,Usado,Vestido,Millena Pereira,2020,4
13046,13047,5995,8707,5,398,1990,BR-PE,398.0,PE,Pernambuco,1,2020-04-27,1990,Calca Linho Ten,398,Mixed,216052.0,Nuevo con etiqueta,Calca,Ana Duarte,2020,4
13047,13048,100961,8738,4,480,1920,BR-RN,384.0,RN,Rio Grande do Norte,2,2020-04-27,1920,Vestido Preto Renda,480,Dress&co,175945.0,Usado,Vestido,Daniel Siqueira,2020,4
13048,13049,57708,9371,5,990,4950,BR-AM,990.0,AM,Amazonas,4,2020-04-27,4950,Sapatilha Python Bege,990,Tory Burch,278531.0,Usado,Sapatilha,Millena Pereira,2020,4
13049,13050,53731,12257,1,430,430,BR-SE,86.0,SE,Sergipe,1,2020-04-27,430,Camisa Verde Classica,430,A.brand,308475.0,Usado,Camisa,Ana Duarte,2020,4
13050,13051,43699,12613,2,169,338,BR-PB,67.6,PB,Paraíba,4,2020-04-27,338,Shorts Estampa Cinto,169,Shoulder,247357.0,Usado,Shorts,Millena Pereira,2020,4
13051,13052,100484,13065,3,320,960,BR-PA,192.0,PA,Pará,1,2020-04-27,960,Calca Jeans Pantacourt,320,Sacada,279886.0,Usado,Calca,Ana Duarte,2020,4
13052,13053,82990,13120,6,450,2700,BR-PE,540.0,PE,Pernambuco,1,2020-04-27,2700,Calca Estampa Azul,450,Tigresse,267673.0,Usado,Calca,Ana Duarte,2020,4
13053,13054,73038,13704,1,90,90,BR-PE,18.0,PE,Pernambuco,2,2020-04-27,90,Blusa Veludo Flores,90,Isa Kulikovski,248238.0,Usado,Blusa,Daniel Siqueira,2020,4
13054,13055,82257,14093,5,1600,8000,BR-AP,1600.0,AP,Amapá,3,2020-04-27,8000,Clutch Preta Pregas,1600,Red Valentino,296471.0,Usado,Clutch,Nadia Oliveira,2020,4
13055,13056,8673,15844,4,490,1960,BR-MS,392.0,MS,Mato Grosso do Sul,1,2020-04-27,1960,Clutch Preta Brilho,490,Marc By Marcjacobs,222028.0,Usado,Clutch,Ana Duarte,2020,4
13056,13057,83009,16307,2,280,560,BR-AP,112.0,AP,Amapá,3,2020-04-27,560,Body Babado Pb,280,Karmani,263899.0,Usado,Body,Nadia Oliveira,2020,4
13057,13058,35129,16359,6,320,1920,BR-AM,384.0,AM,Amazonas,2,2020-04-27,1920,Sapato Animal Spike,320,My Shoes,119135.0,Usado,Sapato,Daniel Siqueira,2020,4
13058,13059,100932,16372,1,3900,3900,BR-TO,780.0,TO,Tocantins,3,2020-04-27,3900,Sapato Cetim Pink,3900,Christian Louboutin,304370.0,Usado,Sapato,Nadia Oliveira,2020,4
13059,13060,55452,16679,2,350,700,BR-ES,140.0,ES,Espírito Santo,5,2020-04-27,700,Vestido Longo Off-white,350,My Place,286176.0,Usado,Vestido,Paulo Calanca,2020,4
13060,13061,25562,17391,1,320,320,BR-SP,64.0,SP,São Paulo,5,2020-04-27,320,Calca Jeans Reta,320,Miss Sixty,263656.0,Usado,Calca,Paulo Calanca,2020,4
13061,13062,5412,18603,1,788,788,BR-GO,157.6,GO,Goiás,2,2020-04-27,788,Camiseta Tencel Umay,788,Mixed,257373.0,Nuevo con etiqueta,Camiseta,Daniel Siqueira,2020,4
13062,13063,58472,18715,5,150,750,BR-RS,150.0,RS,Rio Grande do Sul,4,2020-04-27,750,Blusa Off-white Renda,150,Dica da Ka,307113.0,Usado,Blusa,Millena Pereira,2020,4
13063,13064,53731,19305,5,430,2150,BR-MT,430.0,MT,Mato Grosso,1,2020-04-27,2150,Camisa Verde Classica,430,A.brand,308475.0,Usado,Camisa,Ana Duarte,2020,4
13064,13065,42913,19454,4,2590,10360,BR-PA,2072.0,PA,Pará,1,2020-04-27,10360,Scarpin Bege Textura,2590,Jimmy Choo,318241.0,Usado,Scarpin,Ana Duarte,2020,4
13065,13066,73038,19947,3,90,270,BR-MA,54.0,MA,Maranhão,1,2020-04-27,270,Blusa Veludo Flores,90,Isa Kulikovski,248238.0,Usado,Blusa,Ana Duarte,2020,4
13066,13067,13472,21932,3,450,1350,BR-AL,270.0,AL,Alagoas,3,2020-04-27,1350,Peeptoe Preto Verniz,450,Jorge Bischoff,318875.0,Usado,Peeptoe,Nadia Oliveira,2020,4
13067,13068,17258,23018,5,420,2100,BR-RJ,420.0,RJ,Rio de Janeiro,1,2020-04-27,2100,Saia Transparente Cover,420,Luisa Farani,257900.0,Usado,Saia,Ana Duarte,2020,4
13068,13069,80644,24329,3,990,2970,BR-AC,594.0,AC,Acre,3,2020-04-27,2970,Bolsa Azul Candy,990,Lauren Ralph Lauren,289991.0,Usado,Bolsa,Nadia Oliveira,2020,4
13069,13070,53731,25295,5,430,2150,BR-AP,430.0,AP,Amapá,2,2020-04-27,2150,Camisa Verde Classica,430,A.brand,308475.0,Usado,Camisa,Daniel Siqueira,2020,4
13070,13071,8456,29141,1,360,360,BR-PB,72.0,PB,Paraíba,1,2020-04-27,360,Camisa Acetinada Mostarda,360,Thelure,216957.0,Usado,Camisa,Ana Duarte,2020,4
13071,13072,15470,29375,5,590,2950,BR-BA,590.0,BA,Bahia,2,2020-04-27,2950,Vestido Jeans Ombro,590,Mixed,292393.0,Usado,Vestido,Daniel Siqueira,2020,4
13072,13073,33348,31249,3,160,480,BR-MA,96.0,MA,Maranhão,3,2020-04-27,480,Blusinha Mandala Tela,160,Oxyfit,257002.0,Nuevo con etiqueta,Blusinha,Nadia Oliveira,2020,4
13073,13074,37384,33164,4,700,2800,BR-MT,560.0,MT,Mato Grosso,2,2020-04-27,2800,Jaqueta Veludo Bordada,700,Animale,141732.0,Usado,Jaqueta,Daniel Siqueira,2020,4
13074,13075,62594,33743,5,300,1500,BR-SC,300.0,SC,Santa Catarina,1,2020-04-27,1500,Blusa Pontas Blue,300,Dkny,163810.0,Usado,Blusa,Ana Duarte,2020,4
13075,13076,77079,33890,4,100,400,BR-RN,80.0,RN,Rio Grande do Norte,1,2020-04-27,400,Saia Evase Cinza,100,Zara,260523.0,Usado,Saia,Ana Duarte,2020,4
13076,13077,57815,33925,6,100,600,BR-RR,120.0,RR,Roraima,2,2020-04-27,600,Camisa Jeans Classica,100,Hollister,164517.0,Usado,Camisa,Daniel Siqueira,2020,4
13077,13078,100484,34233,3,320,960,BR-AC,192.0,AC,Acre,1,2020-04-27,960,Calca Jeans Pantacourt,320,Sacada,279886.0,Usado,Calca,Ana Duarte,2020,4
13078,13079,56571,34939,2,420,840,BR-RO,168.0,RO,Rondônia,4,2020-04-27,840,Vestido Seda Floral,420,Animale,178553.0,Usado,Vestido,Millena Pereira,2020,4
13079,13080,7940,35300,5,1200,6000,BR-MT,1200.0,MT,Mato Grosso,1,2020-04-27,6000,Saia Roxa Estampada,1200,Miu Miu,930078.0,Usado,Saia,Ana Duarte,2020,4
13080,13081,100932,36001,2,3900,7800,BR-AL,1560.0,AL,Alagoas,4,2020-04-27,7800,Sapato Cetim Pink,3900,Christian Louboutin,304370.0,Usado,Sapato,Millena Pereira,2020,4
13081,13082,44424,36202,1,360,360,BR-RJ,72.0,RJ,Rio de Janeiro,1,2020-04-27,360,Calca Jeans Costuras,360,Seven,241025.0,Usado,Calca,Ana Duarte,2020,4
13082,13083,23575,36287,4,210,840,BR-MT,168.0,MT,Mato Grosso,2,2020-04-28,840,Camiseta Animal Print,210,284,283163.0,Usado,Camiseta,Daniel Siqueira,2020,4
13083,13084,11218,37110,3,250,750,BR-AC,150.0,AC,Acre,1,2020-04-28,750,Calca Alfaiataria Preta,250,Le Lis Blanc,952813.0,Usado,Calca,Ana Duarte,2020,4
13084,13085,8691,37571,1,180,180,BR-SP,36.0,SP,São Paulo,4,2020-04-28,180,Blusinha Basica Mescla,180,Zara,304828.0,Usado,Blusinha,Millena Pereira,2020,4
13085,13086,58245,39614,4,120,480,BR-SP,96.0,SP,São Paulo,5,2020-04-28,480,Vestido Preto Franzido,120,H&m,248709.0,Usado,Vestido,Paulo Calanca,2020,4
13086,13087,100481,41453,4,410,1640,BR-AC,328.0,AC,Acre,5,2020-04-28,1640,Bomber Tricot Off,410,Sacada,208772.0,Usado,Bomber,Paulo Calanca,2020,4
13087,13088,13716,42202,5,450,2250,BR-MG,450.0,MG,Minas Gerais,1,2020-04-28,2250,Vestido Longo Militar,450,Iorane,161326.0,Nuevo sin etiqueta,Vestido,Ana Duarte,2020,4
13088,13089,17258,44410,5,420,2100,BR-DF,420.0,DF,Distrito Federal,5,2020-04-28,2100,Saia Transparente Cover,420,Luisa Farani,257900.0,Usado,Saia,Paulo Calanca,2020,4
13089,13090,14074,45038,3,450,1350,BR-MT,270.0,MT,Mato Grosso,3,2020-04-28,1350,Camisa Amarela Laco,450,Carol Bassi,309858.0,Usado,Camisa,Nadia Oliveira,2020,4
13090,13091,27336,45182,3,250,750,BR-RS,150.0,RS,Rio Grande do Sul,4,2020-04-28,750,Calca Preta Resinada,250,Ellus,122068.0,Usado,Calca,Millena Pereira,2020,4
13091,13092,67445,46196,5,320,1600,BR-SE,320.0,SE,Sergipe,2,2020-04-28,1600,Blusa Verde Manga,320,Shoulder,295249.0,Usado,Blusa,Daniel Siqueira,2020,4
13092,13093,6381,46566,2,586,1172,BR-GO,234.4,GO,Goiás,3,2020-04-28,1172,Camiseta Cindy Sky,586,Mixed,193567.0,Nuevo con etiqueta,Camiseta,Nadia Oliveira,2020,4
13093,13094,61071,47092,4,450,1800,BR-AC,360.0,AC,Acre,4,2020-04-28,1800,Macacao Malha Preto,450,Animale,308101.0,Usado,Macacao,Millena Pereira,2020,4
13094,13095,22407,47756,6,200,1200,BR-RO,240.0,RO,Rondônia,1,2020-04-28,1200,Cropped Listras Florzinhas,200,Topshop,327426.0,Usado,Cropped,Ana Duarte,2020,4
13095,13096,86302,48537,6,139,834,BR-SC,166.8,SC,Santa Catarina,2,2020-04-28,834,Body Estampa Coracoes,139,Carter’s,214670.0,Usado,Body,Daniel Siqueira,2020,4
13096,13097,15470,48917,2,590,1180,BR-CE,236.0,CE,Ceará,1,2020-04-28,1180,Vestido Jeans Ombro,590,Mixed,292393.0,Usado,Vestido,Ana Duarte,2020,4
13097,13098,73692,49609,3,90,270,BR-MG,54.0,MG,Minas Gerais,3,2020-04-28,270,Shorts Estampa Floral,90,Zara,238011.0,Usado,Shorts,Nadia Oliveira,2020,4
13098,13099,42913,50438,3,2590,7770,BR-PB,1554.0,PB,Paraíba,1,2020-04-28,7770,Scarpin Bege Textura,2590,Jimmy Choo,318241.0,Usado,Scarpin,Ana Duarte,2020,4
13099,13100,55051,52000,1,760,760,BR-MG,152.0,MG,Minas Gerais,1,2020-04-28,760,Bermuda Acetinada Preta,760,Paula Raia,920767.0,Usado,Bermuda,Ana Duarte,2020,4
13100,13101,8673,52138,1,490,490,BR-RJ,98.0,RJ,Rio de Janeiro,3,2020-04-28,490,Clutch Preta Brilho,490,Marc By Marcjacobs,222028.0,Usado,Clutch,Nadia Oliveira,2020,4
13101,13102,27336,52420,1,250,250,BR-AL,50.0,AL,Alagoas,2,2020-04-28,250,Calca Preta Resinada,250,Ellus,122068.0,Usado,Calca,Daniel Siqueira,2020,4
13102,13103,6137,52820,3,100,300,BR-PR,60.0,PR,Paraná,1,2020-04-28,300,Camisa Tear Folk,100,Mixed,114671.0,Nuevo con etiqueta,Camisa,Ana Duarte,2020,4
13103,13104,44207,53222,3,290,870,BR-PI,174.0,PI,Piauí,2,2020-04-28,870,Calca Estampa Pb,290,Fyi,294021.0,Usado,Calca,Daniel Siqueira,2020,4
13104,13105,59337,53832,3,390,1170,BR-AM,234.0,AM,Amazonas,4,2020-04-28,1170,Blusa Tricot Mescla,390,Levi's,295977.0,Usado,Blusa,Millena Pereira,2020,4
13105,13106,74864,53975,4,130,520,BR-RS,104.0,RS,Rio Grande do Sul,2,2020-04-28,520,Vestido Jeans Babados,130,Zara,219248.0,Usado,Vestido,Daniel Siqueira,2020,4
13106,13107,23575,54313,5,210,1050,BR-MS,210.0,MS,Mato Grosso do Sul,1,2020-04-28,1050,Camiseta Animal Print,210,284,283163.0,Usado,Camiseta,Ana Duarte,2020,4
13107,13108,24159,56395,4,270,1080,BR-AC,216.0,AC,Acre,2,2020-04-28,1080,Regata Listras Azul,270,Osklen,304941.0,Usado,Regata,Daniel Siqueira,2020,4
13108,13109,6769,56938,3,220,660,BR-RJ,132.0,RJ,Rio de Janeiro,2,2020-04-28,660,Blazer Nude Botao,220,Zara,161490.0,Usado,Blazer,Daniel Siqueira,2020,4
13109,13110,11736,57648,3,740,2220,BR-RJ,444.0,RJ,Rio de Janeiro,1,2020-04-28,2220,Saia Guipir Nude,740,Mixed,324428.0,Usado,Saia,Ana Duarte,2020,4
13110,13111,39814,58017,6,390,2340,BR-PI,468.0,PI,Piauí,4,2020-04-28,2340,Blusinha Seda Off,390,Cori,218863.0,Usado,Blusinha,Millena Pereira,2020,4
13111,13112,41518,58208,2,260,520,BR-SE,104.0,SE,Sergipe,5,2020-04-28,520,Calca Jeans Basica,260,Banana Republic,255410.0,Nuevo con etiqueta,Calca,Paulo Calanca,2020,4
13112,13113,18790,60580,4,890,3560,BR-SE,712.0,SE,Sergipe,1,2020-04-28,3560,Vestido Recortes Cores,890,Bcbgmaxzria,264965.0,Usado,Vestido,Ana Duarte,2020,4
13113,13114,84692,60655,1,499,499,BR-SC,99.8,SC,Santa Catarina,5,2020-04-28,499,Tenis Tecido Purple,499,Adidas,101494.0,Nuevo sin etiqueta,Tenis,Paulo Calanca,2020,4
13114,13115,53941,61664,1,280,280,BR-CE,56.0,CE,Ceará,4,2020-04-28,280,Cropped Escritas Pb,280,Linda de Morrer,917972.0,Usado,Cropped,Millena Pereira,2020,4
13115,13116,4553,62645,4,110,440,BR-SP,88.0,SP,São Paulo,5,2020-04-28,440,Blusa Preta Aplicacao,110,Zara,232886.0,Usado,Blusa,Paulo Calanca,2020,4
13116,13117,98964,62881,1,280,280,BR-AL,56.0,AL,Alagoas,1,2020-04-28,280,Saia Lurex Color,280,Colcci,111937.0,Usado,Saia,Ana Duarte,2020,4
13117,13118,58472,63446,2,150,300,BR-PA,60.0,PA,Pará,1,2020-04-29,300,Blusa Off-white Renda,150,Dica da Ka,307113.0,Usado,Blusa,Ana Duarte,2020,4
13118,13119,3865,64023,4,6500,26000,BR-RO,5200.0,RO,Rondônia,3,2020-04-29,26000,Bolsa Classica Roxa,6500,Christian Dior,165834.0,Usado,Bolsa,Nadia Oliveira,2020,4
13119,13120,17329,64422,6,590,3540,BR-PI,708.0,PI,Piauí,1,2020-04-29,3540,Blusa Renda Pb,590,Isolda,525179.0,Usado,Blusa,Ana Duarte,2020,4
13120,13121,100939,65464,5,310,1550,BR-BA,310.0,BA,Bahia,5,2020-04-29,1550,Blusa Suede Caramelo,310,Dress&co,227144.0,Usado,Blusa,Paulo Calanca,2020,4
13121,13122,15470,65756,4,590,2360,BR-TO,472.0,TO,Tocantins,3,2020-04-29,2360,Vestido Jeans Ombro,590,Mixed,292393.0,Usado,Vestido,Nadia Oliveira,2020,4
13122,13123,33976,66181,2,120,240,BR-PE,48.0,PE,Pernambuco,5,2020-04-29,240,Camisa Xadrez Azul,120,Hollister,211116.0,Usado,Camisa,Paulo Calanca,2020,4
13123,13124,70673,67023,3,210,630,BR-BA,126.0,BA,Bahia,3,2020-04-29,630,Shorts Listras Bordados,210,American Eagle,126190.0,Usado,Shorts,Nadia Oliveira,2020,4
13124,13125,7193,67637,4,320,1280,BR-CE,256.0,CE,Ceará,5,2020-04-29,1280,Saia Preta Babado,320,Mixed,185450.0,Usado,Saia,Paulo Calanca,2020,4
13125,13126,7193,67826,2,320,640,BR-MG,128.0,MG,Minas Gerais,2,2020-04-29,640,Saia Preta Babado,320,Mixed,185450.0,Usado,Saia,Daniel Siqueira,2020,4
13126,13127,15875,68651,6,490,2940,BR-RS,588.0,RS,Rio Grande do Sul,3,2020-04-29,2940,Vestido Recortes Cores,490,Alix Shop,257917.0,Usado,Vestido,Nadia Oliveira,2020,4
13127,13128,74864,69859,4,130,520,BR-AC,104.0,AC,Acre,5,2020-04-29,520,Vestido Jeans Babados,130,Zara,219248.0,Usado,Vestido,Paulo Calanca,2020,4
13128,13129,13906,70000,2,340,680,BR-MA,136.0,MA,Maranhão,5,2020-04-29,680,Blazer Alfaiataria Grafite,340,Forum,316222.0,Usado,Blazer,Paulo Calanca,2020,4
13129,13130,87156,71407,6,160,960,BR-SC,192.0,SC,Santa Catarina,2,2020-04-29,960,Vestido Floral Laco,160,Sweet Cotton,263312.0,Usado,Vestido,Daniel Siqueira,2020,4
13130,13131,40082,71454,4,315,1260,BR-RN,252.0,RN,Rio Grande do Norte,4,2020-04-29,1260,Vestido Malha Vitral,315,Forum,324684.0,Usado,Vestido,Millena Pereira,2020,4
13131,13132,29893,71654,1,420,420,BR-PI,84.0,PI,Piauí,1,2020-04-29,420,Sandalia Plataforma Corda,420,Luiza Barcelos,123641.0,Usado,Sandalia,Ana Duarte,2020,4
13132,13133,27336,72040,2,250,500,BR-ES,100.0,ES,Espírito Santo,5,2020-04-29,500,Calca Preta Resinada,250,Ellus,122068.0,Usado,Calca,Paulo Calanca,2020,4
13133,13134,40082,73314,2,315,630,BR-GO,126.0,GO,Goiás,4,2020-04-29,630,Vestido Malha Vitral,315,Forum,324684.0,Usado,Vestido,Millena Pereira,2020,4
13134,13135,29012,73818,4,525,2100,BR-RS,420.0,RS,Rio Grande do Sul,3,2020-04-29,2100,Casaco Branco Costuras,525,Tigresse,257889.0,Usado,Casaco,Nadia Oliveira,2020,4
13135,13136,72621,73975,5,179,895,BR-SC,179.0,SC,Santa Catarina,4,2020-04-29,895,Capa Fio Marrom,179,Zara,304783.0,Usado,Capa,Millena Pereira,2020,4
13136,13137,3865,75416,2,6500,13000,BR-MT,2600.0,MT,Mato Grosso,5,2020-04-29,13000,Bolsa Classica Roxa,6500,Christian Dior,165834.0,Usado,Bolsa,Paulo Calanca,2020,4
13137,13138,73038,76249,1,90,90,BR-SE,18.0,SE,Sergipe,1,2020-04-29,90,Blusa Veludo Flores,90,Isa Kulikovski,248238.0,Usado,Blusa,Ana Duarte,2020,4
13138,13139,56571,77238,6,420,2520,BR-ES,504.0,ES,Espírito Santo,1,2020-04-29,2520,Vestido Seda Floral,420,Animale,178553.0,Usado,Vestido,Ana Duarte,2020,4
13139,13140,3451,78051,4,250,1000,BR-PB,200.0,PB,Paraíba,3,2020-04-29,1000,Vestido Ombro So,250,Lemon Cola,295317.0,Usado,Vestido,Nadia Oliveira,2020,4
13140,13141,12895,78976,1,2600,2600,BR-PB,520.0,PB,Paraíba,5,2020-04-29,2600,Oculos Redondo Purple,2600,Prada,237288.0,Usado,Oculos,Paulo Calanca,2020,4
13141,13142,6381,79131,1,586,586,BR-PA,117.2,PA,Pará,5,2020-04-29,586,Camiseta Cindy Sky,586,Mixed,193567.0,Nuevo con etiqueta,Camiseta,Paulo Calanca,2020,4
13142,13143,2706,79881,2,590,1180,BR-RR,236.0,RR,Roraima,1,2020-04-29,1180,Blusa Cinza,590,Mixed,297627.0,Usado,Blusa,Ana Duarte,2020,4
13143,13144,13705,80370,5,180,900,BR-RO,180.0,RO,Rondônia,4,2020-04-30,900,Saia Fio Nude,180,Seal Brasil,208623.0,Usado,Saia,Millena Pereira,2020,4
13144,13145,100932,80603,3,3900,11700,BR-SP,2340.0,SP,São Paulo,4,2020-04-30,11700,Sapato Cetim Pink,3900,Christian Louboutin,304370.0,Usado,Sapato,Millena Pereira,2020,4
13145,13146,21516,80770,3,320,960,BR-SC,192.0,SC,Santa Catarina,1,2020-04-30,960,Bolsa Vermelha Brilhos,320,Kipling,296103.0,Usado,Bolsa,Ana Duarte,2020,4
13146,13147,11736,84510,4,740,2960,BR-SP,592.0,SP,São Paulo,5,2020-04-30,2960,Saia Guipir Nude,740,Mixed,324428.0,Usado,Saia,Paulo Calanca,2020,4
